diffFlux,Energy,type
9.94647295e+18,6.9951968,Total flux
9.83235112e+18,7.0052028,Total flux
9.7233305e+18,7.0152088,Total flux
9.61898545e+18,7.0252148,Total flux
9.51948408e+18,7.0352208,Total flux
9.42457586e+18,7.0452268,Total flux
9.33391719e+18,7.0552328,Total flux
9.24685593e+18,7.0652388,Total flux
9.16275404e+18,7.0752448,Total flux
9.08199949e+18,7.0852508,Total flux
9.00406147e+18,7.0952568,Total flux
8.92866819e+18,7.1052628,Total flux
8.85599448e+18,7.1152688,Total flux
8.78534088e+18,7.1252748,Total flux
8.71726146e+18,7.1352809,Total flux
8.65132423e+18,7.1452869,Total flux
8.5876368e+18,7.1552929,Total flux
8.52610075e+18,7.1652989,Total flux
8.46632083e+18,7.1753049,Total flux
8.4084903e+18,7.1853109,Total flux
8.35234573e+18,7.1953169,Total flux
8.29798215e+18,7.2053229,Total flux
8.24552275e+18,7.2153289,Total flux
8.19475378e+18,7.2253349,Total flux
8.14593364e+18,7.2353409,Total flux
8.09894411e+18,7.2453469,Total flux
8.05376859e+18,7.2553529,Total flux
8.01053365e+18,7.2653589,Total flux
7.9689933e+18,7.2753649,Total flux
7.92946801e+18,7.2853709,Total flux
7.89212864e+18,7.2953769,Total flux
7.85667505e+18,7.3053829,Total flux
7.82306967e+18,7.3153889,Total flux
7.791675e+18,7.3253949,Total flux
7.76234105e+18,7.3354009,Total flux
7.73598946e+18,7.3454069,Total flux
7.7123407e+18,7.3554129,Total flux
7.69161278e+18,7.3654189,Total flux
7.67416104e+18,7.3754249,Total flux
7.66033787e+18,7.385431,Total flux
7.65019229e+18,7.395437,Total flux
7.64399546e+18,7.405443,Total flux
7.64163819e+18,7.415449,Total flux
7.64301259e+18,7.425455,Total flux
7.64894364e+18,7.435461,Total flux
7.6592536e+18,7.445467,Total flux
7.67412685e+18,7.455473,Total flux
7.69459839e+18,7.465479,Total flux
7.7204319e+18,7.475485,Total flux
7.7519443e+18,7.485491,Total flux
7.7890481e+18,7.495497,Total flux
7.83240124e+18,7.505503,Total flux
7.87921964e+18,7.515509,Total flux
7.93237021e+18,7.525515,Total flux
7.99116679e+18,7.535521,Total flux
8.05592638e+18,7.545527,Total flux
8.12865806e+18,7.555533,Total flux
8.208296e+18,7.565539,Total flux
8.29459081e+18,7.575545,Total flux
8.36929827e+18,7.585551,Total flux
8.46880803e+18,7.595557,Total flux
8.56556572e+18,7.605563,Total flux
8.65975887e+18,7.615569,Total flux
8.7684408e+18,7.6255751,Total flux
8.88625639e+18,7.6355811,Total flux
8.99164564e+18,7.6455871,Total flux
9.0794096e+18,7.6555931,Total flux
9.18964973e+18,7.6655991,Total flux
9.32919978e+18,7.6756051,Total flux
9.38854085e+18,7.6856111,Total flux
9.33030502e+18,7.6956171,Total flux
9.21773308e+18,7.7056231,Total flux
9.13850844e+18,7.7156291,Total flux
9.12805138e+18,7.7256351,Total flux
9.41509882e+18,7.7356411,Total flux
9.53336641e+18,7.7456471,Total flux
9.36020336e+18,7.7556531,Total flux
9.52152066e+18,7.7656591,Total flux
9.39683646e+18,7.7756651,Total flux
9.12092473e+18,7.7856711,Total flux
8.97305087e+18,7.7956771,Total flux
8.85077693e+18,7.8056831,Total flux
8.73262911e+18,7.8156891,Total flux
8.58056875e+18,7.8256951,Total flux
8.40622593e+18,7.8357011,Total flux
8.23265311e+18,7.8457071,Total flux
8.06663139e+18,7.8557131,Total flux
7.90824927e+18,7.8657191,Total flux
7.75330563e+18,7.8757252,Total flux
7.60370943e+18,7.8857312,Total flux
7.45927224e+18,7.8957372,Total flux
7.32981691e+18,7.9057432,Total flux
7.21136835e+18,7.9157492,Total flux
7.10473155e+18,7.9257552,Total flux
7.01082956e+18,7.9357612,Total flux
6.92821191e+18,7.9457672,Total flux
6.8560511e+18,7.9557732,Total flux
6.79282641e+18,7.9657792,Total flux
6.73759229e+18,7.9757852,Total flux
6.68956052e+18,7.9857912,Total flux
6.64627986e+18,7.9957972,Total flux
6.6065264e+18,8.0058032,Total flux
6.56984054e+18,8.0158092,Total flux
6.53631726e+18,8.0258152,Total flux
6.50418349e+18,8.0358212,Total flux
6.47345498e+18,8.0458272,Total flux
6.44365964e+18,8.0558332,Total flux
6.41472654e+18,8.0658392,Total flux
6.38691888e+18,8.0758452,Total flux
6.36000731e+18,8.0858512,Total flux
6.33398304e+18,8.0958572,Total flux
6.30871365e+18,8.1058632,Total flux
6.28253104e+18,8.1158692,Total flux
6.25580505e+18,8.1258753,Total flux
6.22889488e+18,8.1358813,Total flux
6.20188184e+18,8.1458873,Total flux
6.17289289e+18,8.1558933,Total flux
6.14288522e+18,8.1658993,Total flux
6.1126158e+18,8.1759053,Total flux
6.08170162e+18,8.1859113,Total flux
6.0512846e+18,8.1959173,Total flux
6.0204162e+18,8.2059233,Total flux
5.98970547e+18,8.2159293,Total flux
5.95848736e+18,8.2259353,Total flux
5.92625779e+18,8.2359413,Total flux
5.89308214e+18,8.2459473,Total flux
5.85920715e+18,8.2559533,Total flux
5.82590401e+18,8.2659593,Total flux
5.79153082e+18,8.2759653,Total flux
5.75688254e+18,8.2859713,Total flux
5.72340262e+18,8.2959773,Total flux
5.68764625e+18,8.3059833,Total flux
5.65490132e+18,8.3159893,Total flux
5.62056572e+18,8.3259953,Total flux
5.58500119e+18,8.3360013,Total flux
5.54874621e+18,8.3460073,Total flux
5.51231509e+18,8.3560133,Total flux
5.47582174e+18,8.3660193,Total flux
5.43936092e+18,8.3760254,Total flux
5.40304403e+18,8.3860314,Total flux
5.36690966e+18,8.3960374,Total flux
5.33156662e+18,8.4060434,Total flux
5.2963643e+18,8.4160494,Total flux
5.26058252e+18,8.4260554,Total flux
5.22611386e+18,8.4360614,Total flux
5.19138438e+18,8.4460674,Total flux
5.15633132e+18,8.4560734,Total flux
5.1213745e+18,8.4660794,Total flux
5.08672704e+18,8.4760854,Total flux
5.05245397e+18,8.4860914,Total flux
5.01853073e+18,8.4960974,Total flux
4.98497392e+18,8.5061034,Total flux
4.95174323e+18,8.5161094,Total flux
4.91881022e+18,8.5261154,Total flux
4.88625913e+18,8.5361214,Total flux
4.85402771e+18,8.5461274,Total flux
4.82214227e+18,8.5561334,Total flux
4.79058582e+18,8.5661394,Total flux
4.75931325e+18,8.5761454,Total flux
4.72833859e+18,8.5861514,Total flux
4.6977925e+18,8.5961574,Total flux
4.66753768e+18,8.6061634,Total flux
4.63761817e+18,8.6161694,Total flux
4.60804477e+18,8.6261755,Total flux
4.57877282e+18,8.6361815,Total flux
4.54983332e+18,8.6461875,Total flux
4.52117407e+18,8.6561935,Total flux
4.49288904e+18,8.6661995,Total flux
4.46498163e+18,8.6762055,Total flux
4.43736754e+18,8.6862115,Total flux
4.41012624e+18,8.6962175,Total flux
4.38319813e+18,8.7062235,Total flux
4.35661152e+18,8.7162295,Total flux
4.33043179e+18,8.7262355,Total flux
4.30464127e+18,8.7362415,Total flux
4.27916612e+18,8.7462475,Total flux
4.25403715e+18,8.7562535,Total flux
4.22920268e+18,8.7662595,Total flux
4.20463749e+18,8.7762655,Total flux
4.18026442e+18,8.7862715,Total flux
4.15618645e+18,8.7962775,Total flux
4.13235263e+18,8.8062835,Total flux
4.1088129e+18,8.8162895,Total flux
4.08546316e+18,8.8262955,Total flux
4.0625135e+18,8.8363015,Total flux
4.03982702e+18,8.8463075,Total flux
4.01725513e+18,8.8563135,Total flux
3.99478221e+18,8.8663195,Total flux
3.97227049e+18,8.8763256,Total flux
3.94951083e+18,8.8863316,Total flux
3.92662546e+18,8.8963376,Total flux
3.90360213e+18,8.9063436,Total flux
3.88056301e+18,8.9163496,Total flux
3.85764993e+18,8.9263556,Total flux
3.83492052e+18,8.9363616,Total flux
3.81227274e+18,8.9463676,Total flux
3.78955941e+18,8.9563736,Total flux
3.76660164e+18,8.9663796,Total flux
3.74319319e+18,8.9763856,Total flux
3.71925344e+18,8.9863916,Total flux
3.69482435e+18,8.9963976,Total flux
3.67005358e+18,9.0064036,Total flux
3.6451588e+18,9.0164096,Total flux
3.62047879e+18,9.0264156,Total flux
3.59621211e+18,9.0364216,Total flux
3.57259838e+18,9.0464276,Total flux
3.54958711e+18,9.0564336,Total flux
3.52752385e+18,9.0664396,Total flux
3.50624128e+18,9.0764456,Total flux
3.48551352e+18,9.0864516,Total flux
3.46485174e+18,9.0964576,Total flux
3.44359087e+18,9.1064636,Total flux
3.42102456e+18,9.1164696,Total flux
3.39725667e+18,9.1264757,Total flux
3.37323833e+18,9.1364817,Total flux
3.34965244e+18,9.1464877,Total flux
3.32653132e+18,9.1564937,Total flux
3.30364533e+18,9.1664997,Total flux
3.28085143e+18,9.1765057,Total flux
3.25811928e+18,9.1865117,Total flux
3.23554544e+18,9.1965177,Total flux
3.21325908e+18,9.2065237,Total flux
3.1914038e+18,9.2165297,Total flux
3.16999106e+18,9.2265357,Total flux
3.14896049e+18,9.2365417,Total flux
3.12815858e+18,9.2465477,Total flux
3.10791982e+18,9.2565537,Total flux
3.08802295e+18,9.2665597,Total flux
3.06832234e+18,9.2765657,Total flux
3.04897213e+18,9.2865717,Total flux
3.02982032e+18,9.2965777,Total flux
3.01089415e+18,9.3065837,Total flux
2.99215934e+18,9.3165897,Total flux
2.97360017e+18,9.3265957,Total flux
2.9552105e+18,9.3366017,Total flux
2.93693904e+18,9.3466077,Total flux
2.91881309e+18,9.3566137,Total flux
2.90080185e+18,9.3666197,Total flux
2.88292899e+18,9.3766258,Total flux
2.86520285e+18,9.3866318,Total flux
2.84755912e+18,9.3966378,Total flux
2.83004393e+18,9.4066438,Total flux
2.81260427e+18,9.4166498,Total flux
2.79524415e+18,9.4266558,Total flux
2.77796901e+18,9.4366618,Total flux
2.76081753e+18,9.4466678,Total flux
2.74383047e+18,9.4566738,Total flux
2.72694552e+18,9.4666798,Total flux
2.71010986e+18,9.4766858,Total flux
2.69337675e+18,9.4866918,Total flux
2.67672898e+18,9.4966978,Total flux
2.66013747e+18,9.5067038,Total flux
2.64363995e+18,9.5167098,Total flux
2.6272112e+18,9.5267158,Total flux
2.61086876e+18,9.5367218,Total flux
2.59461706e+18,9.5467278,Total flux
2.57846538e+18,9.5567338,Total flux
2.56241156e+18,9.5667398,Total flux
2.54646999e+18,9.5767458,Total flux
2.53063577e+18,9.5867518,Total flux
2.51485642e+18,9.5967578,Total flux
2.49910637e+18,9.6067638,Total flux
2.48346407e+18,9.6167698,Total flux
2.46788924e+18,9.6267759,Total flux
2.45237125e+18,9.6367819,Total flux
2.4369434e+18,9.6467879,Total flux
2.42159748e+18,9.6567939,Total flux
2.4063324e+18,9.6667999,Total flux
2.39119046e+18,9.6768059,Total flux
2.37613959e+18,9.6868119,Total flux
2.36118325e+18,9.6968179,Total flux
2.34632582e+18,9.7068239,Total flux
2.33159754e+18,9.7168299,Total flux
2.31688848e+18,9.7268359,Total flux
2.3023354e+18,9.7368419,Total flux
2.28781761e+18,9.7468479,Total flux
2.27339111e+18,9.7568539,Total flux
2.25901622e+18,9.7668599,Total flux
2.24473955e+18,9.7768659,Total flux
2.23055097e+18,9.7868719,Total flux
2.21644512e+18,9.7968779,Total flux
2.20242092e+18,9.8068839,Total flux
2.18848215e+18,9.8168899,Total flux
2.17465543e+18,9.8268959,Total flux
2.16089907e+18,9.8369019,Total flux
2.14724958e+18,9.8469079,Total flux
2.1336828e+18,9.8569139,Total flux
2.12018983e+18,9.8669199,Total flux
2.10680038e+18,9.876926,Total flux
2.09343772e+18,9.886932,Total flux
2.08021499e+18,9.896938,Total flux
2.06706759e+18,9.906944,Total flux
2.05399364e+18,9.91695,Total flux
2.04102172e+18,9.926956,Total flux
2.02811894e+18,9.936962,Total flux
2.01530217e+18,9.946968,Total flux
2.00259075e+18,9.956974,Total flux
1.98994778e+18,9.96698,Total flux
1.97737759e+18,9.976986,Total flux
1.96490922e+18,9.986992,Total flux
1.95252569e+18,9.996998,Total flux
1.94018843e+18,10.007004,Total flux
1.92795092e+18,10.01701,Total flux
1.91576774e+18,10.027016,Total flux
1.90363108e+18,10.037022,Total flux
1.89160817e+18,10.047028,Total flux
1.87968924e+18,10.057034,Total flux
1.86780061e+18,10.06704,Total flux
1.85602041e+18,10.077046,Total flux
1.84425614e+18,10.087052,Total flux
1.83261591e+18,10.097058,Total flux
1.82108555e+18,10.107064,Total flux
1.809618e+18,10.11707,Total flux
1.79813488e+18,10.127076,Total flux
1.78679373e+18,10.137082,Total flux
1.77555446e+18,10.147088,Total flux
1.7643826e+18,10.157094,Total flux
1.75329582e+18,10.1671,Total flux
1.74226139e+18,10.177106,Total flux
1.73131708e+18,10.187112,Total flux
1.72042409e+18,10.197118,Total flux
1.70961609e+18,10.207124,Total flux
1.69886631e+18,10.21713,Total flux
1.68819833e+18,10.227136,Total flux
1.67759478e+18,10.237142,Total flux
1.66704746e+18,10.247148,Total flux
1.65657428e+18,10.257154,Total flux
1.64616433e+18,10.26716,Total flux
1.63581842e+18,10.277166,Total flux
1.62553332e+18,10.287172,Total flux
1.61532887e+18,10.297178,Total flux
1.60518824e+18,10.307184,Total flux
1.59511665e+18,10.31719,Total flux
1.58510145e+18,10.327196,Total flux
1.57514831e+18,10.337202,Total flux
1.56520599e+18,10.347208,Total flux
1.55527256e+18,10.357214,Total flux
1.5454852e+18,10.36722,Total flux
1.53578456e+18,10.377226,Total flux
1.5261522e+18,10.387232,Total flux
1.51658156e+18,10.397238,Total flux
1.50706763e+18,10.407244,Total flux
1.49761461e+18,10.41725,Total flux
1.48821968e+18,10.427256,Total flux
1.4788801e+18,10.437262,Total flux
1.46960205e+18,10.447268,Total flux
1.46038214e+18,10.457274,Total flux
1.45122864e+18,10.46728,Total flux
1.44213073e+18,10.477286,Total flux
1.43308143e+18,10.487292,Total flux
1.42410519e+18,10.497298,Total flux
1.41518056e+18,10.507304,Total flux
1.40630849e+18,10.51731,Total flux
1.39749099e+18,10.527316,Total flux
1.38872961e+18,10.537322,Total flux
1.38002655e+18,10.547328,Total flux
1.37137927e+18,10.557334,Total flux
1.36278656e+18,10.56734,Total flux
1.3542498e+18,10.577346,Total flux
1.34576746e+18,10.587352,Total flux
1.33733476e+18,10.597358,Total flux
1.3289568e+18,10.607364,Total flux
1.32062725e+18,10.61737,Total flux
1.31235207e+18,10.627376,Total flux
1.30412988e+18,10.637382,Total flux
1.29595768e+18,10.647388,Total flux
1.28784374e+18,10.657394,Total flux
1.27977945e+18,10.6674,Total flux
1.27177535e+18,10.677406,Total flux
1.26381838e+18,10.687412,Total flux
1.2559141e+18,10.697418,Total flux
1.24806307e+18,10.707424,Total flux
1.24025781e+18,10.71743,Total flux
1.23250399e+18,10.727436,Total flux
1.22479521e+18,10.737442,Total flux
1.21712979e+18,10.747448,Total flux
1.20952976e+18,10.757454,Total flux
1.20197548e+18,10.76746,Total flux
1.19445854e+18,10.777466,Total flux
1.18699703e+18,10.787472,Total flux
1.1795856e+18,10.797478,Total flux
1.17220947e+18,10.807484,Total flux
1.16489164e+18,10.81749,Total flux
1.1576132e+18,10.827496,Total flux
1.15037608e+18,10.837502,Total flux
1.14319032e+18,10.847508,Total flux
1.13605467e+18,10.857514,Total flux
1.12895539e+18,10.86752,Total flux
1.12189375e+18,10.877526,Total flux
1.11488486e+18,10.887532,Total flux
1.10794639e+18,10.897538,Total flux
1.10101718e+18,10.907544,Total flux
1.09414823e+18,10.91755,Total flux
1.08731855e+18,10.927556,Total flux
1.08052436e+18,10.937562,Total flux
1.07377923e+18,10.947568,Total flux
1.06706748e+18,10.957574,Total flux
1.06040972e+18,10.96758,Total flux
1.05379645e+18,10.977586,Total flux
1.04721358e+18,10.987592,Total flux
1.04066979e+18,10.997598,Total flux
1.03417399e+18,11.007604,Total flux
1.02772047e+18,11.01761,Total flux
1.02131173e+18,11.027616,Total flux
1.01492987e+18,11.037622,Total flux
1.00860351e+18,11.047628,Total flux
1.00231013e+18,11.057634,Total flux
9.96044706e+17,11.06764,Total flux
9.89830299e+17,11.077646,Total flux
9.83658226e+17,11.087652,Total flux
9.77527175e+17,11.097658,Total flux
9.71431088e+17,11.107664,Total flux
9.65369555e+17,11.11767,Total flux
9.59346094e+17,11.127676,Total flux
9.53358565e+17,11.137682,Total flux
9.47404429e+17,11.147688,Total flux
9.41490002e+17,11.157694,Total flux
9.35624628e+17,11.1677,Total flux
9.29790749e+17,11.177706,Total flux
9.23984421e+17,11.187712,Total flux
9.18224515e+17,11.197718,Total flux
9.12499841e+17,11.207724,Total flux
9.06815477e+17,11.21773,Total flux
9.01137288e+17,11.227736,Total flux
8.95508126e+17,11.237742,Total flux
8.89934026e+17,11.247748,Total flux
8.8437544e+17,11.257755,Total flux
8.78866456e+17,11.267761,Total flux
8.73377626e+17,11.277767,Total flux
8.6793612e+17,11.287773,Total flux
8.62533417e+17,11.297779,Total flux
8.57142092e+17,11.307785,Total flux
8.51798814e+17,11.317791,Total flux
8.46469409e+17,11.327797,Total flux
8.4119564e+17,11.337803,Total flux
8.35952545e+17,11.347809,Total flux
8.30740348e+17,11.357815,Total flux
8.25558531e+17,11.367821,Total flux
8.20409679e+17,11.377827,Total flux
8.15294337e+17,11.387833,Total flux
8.10207612e+17,11.397839,Total flux
8.05151607e+17,11.407845,Total flux
8.00122007e+17,11.417851,Total flux
7.95066005e+17,11.427857,Total flux
7.90095789e+17,11.437863,Total flux
7.85166092e+17,11.447869,Total flux
7.80242377e+17,11.457875,Total flux
7.75367916e+17,11.467881,Total flux
7.70548025e+17,11.477887,Total flux
7.65757242e+17,11.487893,Total flux
7.60979294e+17,11.497899,Total flux
7.56244921e+17,11.507905,Total flux
7.51526881e+17,11.517911,Total flux
7.46840026e+17,11.527917,Total flux
7.42189035e+17,11.537923,Total flux
7.37549734e+17,11.547929,Total flux
7.3294778e+17,11.557935,Total flux
7.28391656e+17,11.567941,Total flux
7.23864817e+17,11.577947,Total flux
7.19361899e+17,11.587953,Total flux
7.14881982e+17,11.597959,Total flux
7.10430082e+17,11.607965,Total flux
7.0601261e+17,11.617971,Total flux
7.01621264e+17,11.627977,Total flux
6.97252652e+17,11.637983,Total flux
6.92912291e+17,11.647989,Total flux
6.88607636e+17,11.657995,Total flux
6.84326047e+17,11.668001,Total flux
6.80065225e+17,11.678007,Total flux
6.75837674e+17,11.688013,Total flux
6.71634239e+17,11.698019,Total flux
6.67449122e+17,11.708025,Total flux
6.63299239e+17,11.718031,Total flux
6.59172683e+17,11.728037,Total flux
6.55071434e+17,11.738043,Total flux
6.50996616e+17,11.748049,Total flux
6.46949085e+17,11.758055,Total flux
6.42921982e+17,11.768061,Total flux
6.38926911e+17,11.778067,Total flux
6.34954545e+17,11.788073,Total flux
6.30998152e+17,11.798079,Total flux
6.27035734e+17,11.808085,Total flux
6.23131931e+17,11.818091,Total flux
6.19251368e+17,11.828097,Total flux
6.15405183e+17,11.838103,Total flux
6.115735e+17,11.848109,Total flux
6.07770575e+17,11.858115,Total flux
6.03992481e+17,11.868121,Total flux
6.00237788e+17,11.878127,Total flux
5.96506328e+17,11.888133,Total flux
5.92795591e+17,11.898139,Total flux
5.89108683e+17,11.908145,Total flux
5.85446057e+17,11.918151,Total flux
5.81804486e+17,11.928157,Total flux
5.78185408e+17,11.938163,Total flux
5.74589887e+17,11.948169,Total flux
5.71021375e+17,11.958175,Total flux
5.674694e+17,11.968181,Total flux
5.63942627e+17,11.978187,Total flux
5.6043597e+17,11.988193,Total flux
5.56947364e+17,11.998199,Total flux
5.53487147e+17,12.008205,Total flux
5.50049058e+17,12.018211,Total flux
5.46629494e+17,12.028217,Total flux
5.4322733e+17,12.038223,Total flux
5.39843919e+17,12.048229,Total flux
5.36486833e+17,12.058235,Total flux
5.33130999e+17,12.068241,Total flux
5.29807445e+17,12.078247,Total flux
5.2650768e+17,12.088253,Total flux
5.23230641e+17,12.098259,Total flux
5.19977022e+17,12.108265,Total flux
5.16743377e+17,12.118271,Total flux
5.13525996e+17,12.128277,Total flux
5.10336178e+17,12.138283,Total flux
5.07158802e+17,12.148289,Total flux
5.04000818e+17,12.158295,Total flux
5.00862647e+17,12.168301,Total flux
4.97739246e+17,12.178307,Total flux
4.94641866e+17,12.188313,Total flux
4.91561794e+17,12.198319,Total flux
4.884934e+17,12.208325,Total flux
4.8546123e+17,12.218331,Total flux
4.82453301e+17,12.228337,Total flux
4.79446527e+17,12.238343,Total flux
4.76466695e+17,12.248349,Total flux
4.73512614e+17,12.258355,Total flux
4.70557353e+17,12.268361,Total flux
4.67642941e+17,12.278367,Total flux
4.64728042e+17,12.288373,Total flux
4.61839793e+17,12.298379,Total flux
4.58956389e+17,12.308385,Total flux
4.56107608e+17,12.318391,Total flux
4.53268675e+17,12.328397,Total flux
4.50446731e+17,12.338403,Total flux
4.47650144e+17,12.348409,Total flux
4.44859911e+17,12.358415,Total flux
4.4210064e+17,12.368421,Total flux
4.39344138e+17,12.378427,Total flux
4.3661582e+17,12.388433,Total flux
4.33905232e+17,12.398439,Total flux
4.31201906e+17,12.408445,Total flux
4.28513318e+17,12.418451,Total flux
4.25851878e+17,12.428457,Total flux
4.2320261e+17,12.438463,Total flux
4.20574007e+17,12.448469,Total flux
4.17960606e+17,12.458475,Total flux
4.15361722e+17,12.468481,Total flux
4.12778724e+17,12.478487,Total flux
4.10211756e+17,12.488493,Total flux
4.07652442e+17,12.498499,Total flux
4.05107488e+17,12.508505,Total flux
4.02586909e+17,12.518511,Total flux
4.00088426e+17,12.528517,Total flux
3.97604437e+17,12.538523,Total flux
3.95126296e+17,12.548529,Total flux
